ID,age,age_rounded,category,subCategory,Difference,consistency,cognitive_abilities,income,degree
96,9,9.616438356,Novelty,Novelty_animals,3,0.489378883,0.25,less than $500,Master's degree
96,9,9.616438356,Novelty,Novelty_repetitions,1,0.489378883,0.25,less than $500,Master's degree
96,9,9.616438356,Uncertainty reduction,Uncertainty_cards,0,0.489378883,0.25,less than $500,Master's degree
96,9,9.616438356,Uncertainty reduction,Uncertainty_pixels,3,0.489378883,0.25,less than $500,Master's degree
97,8,8.383561644,Agency,Agency_butterflies,0,NA,0.333333333,more than $5000,Bachelor's degree
97,8,8.383561644,Agency,Agency_doors,0,NA,0.333333333,more than $5000,Bachelor's degree
97,8,8.383561644,Social,Control_faces,0,NA,0.333333333,more than $5000,Bachelor's degree
97,8,8.383561644,Sensory,Control_texture,0,NA,0.333333333,more than $5000,Bachelor's degree
97,8,8.383561644,Knowledge,Information_poems,0,NA,0.333333333,more than $5000,Bachelor's degree
97,8,8.383561644,Knowledge,Information_trivia,0,NA,0.333333333,more than $5000,Bachelor's degree
97,8,8.383561644,Novelty,Novelty_animals,0,NA,0.333333333,more than $5000,Bachelor's degree
97,8,8.383561644,Novelty,Novelty_repetitions,0,NA,0.333333333,more than $5000,Bachelor's degree
97,8,8.383561644,Uncertainty reduction,Uncertainty_cards,0,NA,0.333333333,more than $5000,Bachelor's degree
97,8,8.383561644,Uncertainty reduction,Uncertainty_pixels,0,NA,0.333333333,more than $5000,Bachelor's degree
98,4,5.01369863,Agency,Agency_butterflies,0,0.140428699,0.416666667,Prefer not to say,Master's degree
98,4,5.01369863,Agency,Agency_doors,-1,0.140428699,0.416666667,Prefer not to say,Master's degree
98,4,5.01369863,Social,Control_faces,3,0.140428699,0.416666667,Prefer not to say,Master's degree
98,4,5.01369863,Sensory,Control_texture,-2,0.140428699,0.416666667,Prefer not to say,Master's degree
98,4,5.01369863,Knowledge,Information_poems,-1,0.140428699,0.416666667,Prefer not to say,Master's degree
98,4,5.01369863,Knowledge,Information_trivia,1,0.140428699,0.416666667,Prefer not to say,Master's degree
98,4,5.01369863,Novelty,Novelty_animals,-6,0.140428699,0.416666667,Prefer not to say,Master's degree
98,4,5.01369863,Novelty,Novelty_repetitions,3,0.140428699,0.416666667,Prefer not to say,Master's degree
98,4,5.01369863,Uncertainty reduction,Uncertainty_cards,0,0.140428699,0.416666667,Prefer not to say,Master's degree
98,4,5.01369863,Uncertainty reduction,Uncertainty_pixels,0,0.140428699,0.416666667,Prefer not to say,Master's degree
99,6,6.082191781,Agency,Agency_butterflies,0,0.552803386,0.333333333,Prefer not to say,Master's degree
99,6,6.082191781,Agency,Agency_doors,0,0.552803386,0.333333333,Prefer not to say,Master's degree
99,6,6.082191781,Social,Control_faces,0,0.552803386,0.333333333,Prefer not to say,Master's degree
99,6,6.082191781,Sensory,Control_texture,-6,0.552803386,0.333333333,Prefer not to say,Master's degree
99,6,6.082191781,Knowledge,Information_poems,5,0.552803386,0.333333333,Prefer not to say,Master's degree
99,6,6.082191781,Knowledge,Information_trivia,-3,0.552803386,0.333333333,Prefer not to say,Master's degree
99,6,6.082191781,Novelty,Novelty_animals,-6,0.552803386,0.333333333,Prefer not to say,Master's degree
99,6,6.082191781,Novelty,Novelty_repetitions,-2,0.552803386,0.333333333,Prefer not to say,Master's degree
99,6,6.082191781,Uncertainty reduction,Uncertainty_cards,-2,0.552803386,0.333333333,Prefer not to say,Master's degree
99,6,6.082191781,Uncertainty reduction,Uncertainty_pixels,-3,0.552803386,0.333333333,Prefer not to say,Master's degree
100,8,8.301369863,Agency,Agency_butterflies,1,-0.031852949,0.333333333,between $500 and $1000,"Some college, no degree"
100,8,8.301369863,Agency,Agency_doors,1,-0.031852949,0.333333333,between $500 and $1000,"Some college, no degree"
100,8,8.301369863,Social,Control_faces,1,-0.031852949,0.333333333,between $500 and $1000,"Some college, no degree"
100,8,8.301369863,Sensory,Control_texture,-5,-0.031852949,0.333333333,between $500 and $1000,"Some college, no degree"
100,8,8.301369863,Knowledge,Information_poems,0,-0.031852949,0.333333333,between $500 and $1000,"Some college, no degree"
100,8,8.301369863,Knowledge,Information_trivia,2,-0.031852949,0.333333333,between $500 and $1000,"Some college, no degree"
100,8,8.301369863,Novelty,Novelty_animals,2,-0.031852949,0.333333333,between $500 and $1000,"Some college, no degree"
100,8,8.301369863,Novelty,Novelty_repetitions,1,-0.031852949,0.333333333,between $500 and $1000,"Some college, no degree"
100,8,8.301369863,Uncertainty reduction,Uncertainty_cards,2,-0.031852949,0.333333333,between $500 and $1000,"Some college, no degree"
100,8,8.301369863,Uncertainty reduction,Uncertainty_pixels,0,-0.031852949,0.333333333,between $500 and $1000,"Some college, no degree"
101,8,8.301369863,Agency,Agency_butterflies,0,0.059889904,0.333333333,between $3000 and $5000,Master's degree
101,8,8.301369863,Agency,Agency_doors,0,0.059889904,0.333333333,between $3000 and $5000,Master's degree
101,8,8.301369863,Social,Control_faces,0,0.059889904,0.333333333,between $3000 and $5000,Master's degree
101,8,8.301369863,Sensory,Control_texture,0,0.059889904,0.333333333,between $3000 and $5000,Master's degree
101,8,8.301369863,Knowledge,Information_poems,1,0.059889904,0.333333333,between $3000 and $5000,Master's degree
101,8,8.301369863,Knowledge,Information_trivia,0,0.059889904,0.333333333,between $3000 and $5000,Master's degree
101,8,8.301369863,Novelty,Novelty_animals,0,0.059889904,0.333333333,between $3000 and $5000,Master's degree
101,8,8.301369863,Novelty,Novelty_repetitions,3,0.059889904,0.333333333,between $3000 and $5000,Master's degree
101,8,8.301369863,Uncertainty reduction,Uncertainty_cards,-2,0.059889904,0.333333333,between $3000 and $5000,Master's degree
101,8,8.301369863,Uncertainty reduction,Uncertainty_pixels,3,0.059889904,0.333333333,between $3000 and $5000,Master's degree
102,7,7.726027397,Agency,Agency_butterflies,1,0.749025341,0.5,between $2000 and $3000,"Some college, no degree"
102,7,7.726027397,Agency,Agency_doors,2,0.749025341,0.5,between $2000 and $3000,"Some college, no degree"
102,7,7.726027397,Social,Control_faces,0,0.749025341,0.5,between $2000 and $3000,"Some college, no degree"
102,7,7.726027397,Sensory,Control_texture,4,0.749025341,0.5,between $2000 and $3000,"Some college, no degree"
102,7,7.726027397,Knowledge,Information_poems,-2,0.749025341,0.5,between $2000 and $3000,"Some college, no degree"
102,7,7.726027397,Knowledge,Information_trivia,3,0.749025341,0.5,between $2000 and $3000,"Some college, no degree"
102,7,7.726027397,Novelty,Novelty_animals,3,0.749025341,0.5,between $2000 and $3000,"Some college, no degree"
102,7,7.726027397,Novelty,Novelty_repetitions,4,0.749025341,0.5,between $2000 and $3000,"Some college, no degree"
102,7,7.726027397,Uncertainty reduction,Uncertainty_cards,5,0.749025341,0.5,between $2000 and $3000,"Some college, no degree"
102,7,7.726027397,Uncertainty reduction,Uncertainty_pixels,0,0.749025341,0.5,between $2000 and $3000,"Some college, no degree"
103,12,12.32876712,Agency,Agency_butterflies,2,0.300093794,0.5,Prefer not to say,Master's degree
103,12,12.32876712,Agency,Agency_doors,3,0.300093794,0.5,Prefer not to say,Master's degree
103,12,12.32876712,Social,Control_faces,0,0.300093794,0.5,Prefer not to say,Master's degree
103,12,12.32876712,Sensory,Control_texture,0,0.300093794,0.5,Prefer not to say,Master's degree
103,12,12.32876712,Knowledge,Information_poems,3,0.300093794,0.5,Prefer not to say,Master's degree
103,12,12.32876712,Knowledge,Information_trivia,4,0.300093794,0.5,Prefer not to say,Master's degree
103,12,12.32876712,Novelty,Novelty_animals,1,0.300093794,0.5,Prefer not to say,Master's degree
103,12,12.32876712,Novelty,Novelty_repetitions,1,0.300093794,0.5,Prefer not to say,Master's degree
103,12,12.32876712,Uncertainty reduction,Uncertainty_cards,2,0.300093794,0.5,Prefer not to say,Master's degree
103,12,12.32876712,Uncertainty reduction,Uncertainty_pixels,2,0.300093794,0.5,Prefer not to say,Master's degree
104,6,6.164383562,Agency,Agency_butterflies,0,0.17027321,0.416666667,Prefer not to say,Bachelor's degree
104,6,6.164383562,Agency,Agency_doors,0,0.17027321,0.416666667,Prefer not to say,Bachelor's degree
104,6,6.164383562,Social,Control_faces,0,0.17027321,0.416666667,Prefer not to say,Bachelor's degree
104,6,6.164383562,Sensory,Control_texture,0,0.17027321,0.416666667,Prefer not to say,Bachelor's degree
104,6,6.164383562,Knowledge,Information_poems,0,0.17027321,0.416666667,Prefer not to say,Bachelor's degree
104,6,6.164383562,Knowledge,Information_trivia,-6,0.17027321,0.416666667,Prefer not to say,Bachelor's degree
104,6,6.164383562,Novelty,Novelty_animals,0,0.17027321,0.416666667,Prefer not to say,Bachelor's degree
104,6,6.164383562,Novelty,Novelty_repetitions,0,0.17027321,0.416666667,Prefer not to say,Bachelor's degree
104,6,6.164383562,Uncertainty reduction,Uncertainty_cards,-6,0.17027321,0.416666667,Prefer not to say,Bachelor's degree
104,6,6.164383562,Uncertainty reduction,Uncertainty_pixels,6,0.17027321,0.416666667,Prefer not to say,Bachelor's degree
105,10,10.2739726,Agency,Agency_butterflies,0,0.814487976,0.541666667,between $2000 and $3000,Master's degree
105,10,10.2739726,Agency,Agency_doors,0,0.814487976,0.541666667,between $2000 and $3000,Master's degree
105,10,10.2739726,Social,Control_faces,0,0.814487976,0.541666667,between $2000 and $3000,Master's degree
105,10,10.2739726,Sensory,Control_texture,-3,0.814487976,0.541666667,between $2000 and $3000,Master's degree
105,10,10.2739726,Knowledge,Information_poems,-2,0.814487976,0.541666667,between $2000 and $3000,Master's degree
105,10,10.2739726,Knowledge,Information_trivia,-5,0.814487976,0.541666667,between $2000 and $3000,Master's degree
105,10,10.2739726,Novelty,Novelty_animals,3,0.814487976,0.541666667,between $2000 and $3000,Master's degree
105,10,10.2739726,Novelty,Novelty_repetitions,1,0.814487976,0.541666667,between $2000 and $3000,Master's degree
105,10,10.2739726,Uncertainty reduction,Uncertainty_cards,0,0.814487976,0.541666667,between $2000 and $3000,Master's degree
105,10,10.2739726,Uncertainty reduction,Uncertainty_pixels,0,0.814487976,0.541666667,between $2000 and $3000,Master's degree
106,5,5.424657534,Agency,Agency_butterflies,5,-0.165917011,0.291666667,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
106,5,5.424657534,Agency,Agency_doors,6,-0.165917011,0.291666667,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
106,5,5.424657534,Social,Control_faces,-6,-0.165917011,0.291666667,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
106,5,5.424657534,Sensory,Control_texture,0,-0.165917011,0.291666667,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
106,5,5.424657534,Knowledge,Information_poems,6,-0.165917011,0.291666667,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
106,5,5.424657534,Knowledge,Information_trivia,0,-0.165917011,0.291666667,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
106,5,5.424657534,Novelty,Novelty_animals,6,-0.165917011,0.291666667,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
106,5,5.424657534,Novelty,Novelty_repetitions,6,-0.165917011,0.291666667,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
106,5,5.424657534,Uncertainty reduction,Uncertainty_cards,6,-0.165917011,0.291666667,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
106,5,5.424657534,Uncertainty reduction,Uncertainty_pixels,-3,-0.165917011,0.291666667,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
107,9,9.698630137,Agency,Agency_butterflies,-1,-0.089087081,0.5,Prefer not to say,Master's degree
107,9,9.698630137,Agency,Agency_doors,1,-0.089087081,0.5,Prefer not to say,Master's degree
107,9,9.698630137,Social,Control_faces,0,-0.089087081,0.5,Prefer not to say,Master's degree
107,9,9.698630137,Sensory,Control_texture,0,-0.089087081,0.5,Prefer not to say,Master's degree
107,9,9.698630137,Knowledge,Information_poems,-1,-0.089087081,0.5,Prefer not to say,Master's degree
107,9,9.698630137,Knowledge,Information_trivia,1,-0.089087081,0.5,Prefer not to say,Master's degree
107,9,9.698630137,Novelty,Novelty_animals,1,-0.089087081,0.5,Prefer not to say,Master's degree
107,9,9.698630137,Novelty,Novelty_repetitions,1,-0.089087081,0.5,Prefer not to say,Master's degree
107,9,9.698630137,Uncertainty reduction,Uncertainty_cards,0,-0.089087081,0.5,Prefer not to say,Master's degree
107,9,9.698630137,Uncertainty reduction,Uncertainty_pixels,0,-0.089087081,0.5,Prefer not to say,Master's degree
108,10,10.35616438,Agency,Agency_butterflies,1,0.895127528,0.375,Prefer not to say,Master's degree
108,10,10.35616438,Agency,Agency_doors,1,0.895127528,0.375,Prefer not to say,Master's degree
108,10,10.35616438,Social,Control_faces,1,0.895127528,0.375,Prefer not to say,Master's degree
108,10,10.35616438,Sensory,Control_texture,-1,0.895127528,0.375,Prefer not to say,Master's degree
108,10,10.35616438,Knowledge,Information_poems,4,0.895127528,0.375,Prefer not to say,Master's degree
108,10,10.35616438,Knowledge,Information_trivia,1,0.895127528,0.375,Prefer not to say,Master's degree
108,10,10.35616438,Novelty,Novelty_animals,1,0.895127528,0.375,Prefer not to say,Master's degree
108,10,10.35616438,Novelty,Novelty_repetitions,2,0.895127528,0.375,Prefer not to say,Master's degree
108,10,10.35616438,Uncertainty reduction,Uncertainty_cards,0,0.895127528,0.375,Prefer not to say,Master's degree
108,10,10.35616438,Uncertainty reduction,Uncertainty_pixels,1,0.895127528,0.375,Prefer not to say,Master's degree
109,5,5.178082192,Agency,Agency_butterflies,-1,0.686700173,0.25,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
109,5,5.178082192,Agency,Agency_doors,-1,0.686700173,0.25,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
109,5,5.178082192,Social,Control_faces,-5,0.686700173,0.25,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
109,5,5.178082192,Sensory,Control_texture,0,0.686700173,0.25,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
109,5,5.178082192,Knowledge,Information_poems,-5,0.686700173,0.25,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
109,5,5.178082192,Knowledge,Information_trivia,0,0.686700173,0.25,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
109,5,5.178082192,Novelty,Novelty_animals,0,0.686700173,0.25,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
109,5,5.178082192,Novelty,Novelty_repetitions,1,0.686700173,0.25,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
109,5,5.178082192,Uncertainty reduction,Uncertainty_cards,2,0.686700173,0.25,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
109,5,5.178082192,Uncertainty reduction,Uncertainty_pixels,4,0.686700173,0.25,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
110,6,6.493150685,Agency,Agency_butterflies,1,-0.613035679,0.458333333,more than $5000,Master's degree
110,6,6.493150685,Agency,Agency_doors,0,-0.613035679,0.458333333,more than $5000,Master's degree
110,6,6.493150685,Social,Control_faces,3,-0.613035679,0.458333333,more than $5000,Master's degree
110,6,6.493150685,Sensory,Control_texture,2,-0.613035679,0.458333333,more than $5000,Master's degree
110,6,6.493150685,Knowledge,Information_poems,2,-0.613035679,0.458333333,more than $5000,Master's degree
110,6,6.493150685,Knowledge,Information_trivia,-3,-0.613035679,0.458333333,more than $5000,Master's degree
110,6,6.493150685,Novelty,Novelty_animals,-2,-0.613035679,0.458333333,more than $5000,Master's degree
110,6,6.493150685,Novelty,Novelty_repetitions,6,-0.613035679,0.458333333,more than $5000,Master's degree
110,6,6.493150685,Uncertainty reduction,Uncertainty_cards,3,-0.613035679,0.458333333,more than $5000,Master's degree
110,6,6.493150685,Uncertainty reduction,Uncertainty_pixels,-3,-0.613035679,0.458333333,more than $5000,Master's degree
111,10,10.43835616,Agency,Agency_butterflies,2,0.699347963,0.458333333,between $3000 and $5000,"Professional degree (e.g., MD, JD)"
111,10,10.43835616,Agency,Agency_doors,2,0.699347963,0.458333333,between $3000 and $5000,"Professional degree (e.g., MD, JD)"
111,10,10.43835616,Social,Control_faces,2,0.699347963,0.458333333,between $3000 and $5000,"Professional degree (e.g., MD, JD)"
111,10,10.43835616,Sensory,Control_texture,0,0.699347963,0.458333333,between $3000 and $5000,"Professional degree (e.g., MD, JD)"
111,10,10.43835616,Knowledge,Information_poems,-1,0.699347963,0.458333333,between $3000 and $5000,"Professional degree (e.g., MD, JD)"
111,10,10.43835616,Knowledge,Information_trivia,2,0.699347963,0.458333333,between $3000 and $5000,"Professional degree (e.g., MD, JD)"
111,10,10.43835616,Novelty,Novelty_animals,5,0.699347963,0.458333333,between $3000 and $5000,"Professional degree (e.g., MD, JD)"
111,10,10.43835616,Novelty,Novelty_repetitions,1,0.699347963,0.458333333,between $3000 and $5000,"Professional degree (e.g., MD, JD)"
111,10,10.43835616,Uncertainty reduction,Uncertainty_cards,-2,0.699347963,0.458333333,between $3000 and $5000,"Professional degree (e.g., MD, JD)"
111,10,10.43835616,Uncertainty reduction,Uncertainty_pixels,-3,0.699347963,0.458333333,between $3000 and $5000,"Professional degree (e.g., MD, JD)"
112,4,4.684931507,Agency,Agency_butterflies,4,0.048075441,0.208333333,Prefer not to say,"Professional degree (e.g., MD, JD)"
