,X,ID,age,age_rounded,category,subCategory,Difference,income,degree
1258,1258,105,10,10.02739726,Uncertainty reduction,Uncertainty_cards,2,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
1259,1259,105,10,10.02739726,Uncertainty reduction,Uncertainty_die,2,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
1260,1260,105,10,10.02739726,Uncertainty reduction,Uncertainty_pixels,2,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
1261,1261,106,6,7.232876712,Agency,Agency_butterflies,1,more than $5000,Master's degree
1262,1262,106,6,7.232876712,Agency,Agency_doors,-3,more than $5000,Master's degree
1263,1263,106,6,7.232876712,Agency,Agency_envelopes,0,more than $5000,Master's degree
1264,1264,106,6,7.232876712,Knowledge,Knowledge_pics,0,more than $5000,Master's degree
1265,1265,106,6,7.232876712,Knowledge,Knowledge_poems,2,more than $5000,Master's degree
1266,1266,106,6,7.232876712,Knowledge,Knowledge_trivia,6,more than $5000,Master's degree
1267,1267,106,6,7.232876712,Novelty,Novelty_animals,-2,more than $5000,Master's degree
1268,1268,106,6,7.232876712,Novelty,Novelty_objects,0,more than $5000,Master's degree
1269,1269,106,6,7.232876712,Novelty,Novelty_repetitions,1,more than $5000,Master's degree
1270,1270,106,6,7.232876712,Uncertainty reduction,Uncertainty_cards,1,more than $5000,Master's degree
1271,1271,106,6,7.232876712,Uncertainty reduction,Uncertainty_die,1,more than $5000,Master's degree
1272,1272,106,6,7.232876712,Uncertainty reduction,Uncertainty_pixels,2,more than $5000,Master's degree
1273,1273,107,10,10.2739726,Agency,Agency_butterflies,1,more than $5000,Master's degree
1274,1274,107,10,10.2739726,Agency,Agency_doors,0,more than $5000,Master's degree
1275,1275,107,10,10.2739726,Agency,Agency_envelopes,0,more than $5000,Master's degree
1276,1276,107,10,10.2739726,Knowledge,Knowledge_pics,1,more than $5000,Master's degree
1277,1277,107,10,10.2739726,Knowledge,Knowledge_poems,0,more than $5000,Master's degree
1278,1278,107,10,10.2739726,Knowledge,Knowledge_trivia,6,more than $5000,Master's degree
1279,1279,107,10,10.2739726,Novelty,Novelty_animals,4,more than $5000,Master's degree
1280,1280,107,10,10.2739726,Novelty,Novelty_objects,0,more than $5000,Master's degree
1281,1281,107,10,10.2739726,Novelty,Novelty_repetitions,2,more than $5000,Master's degree
1282,1282,107,10,10.2739726,Uncertainty reduction,Uncertainty_cards,4,more than $5000,Master's degree
1283,1283,107,10,10.2739726,Uncertainty reduction,Uncertainty_die,6,more than $5000,Master's degree
1284,1284,107,10,10.2739726,Uncertainty reduction,Uncertainty_pixels,1,more than $5000,Master's degree
1285,1285,108,6,6.657534247,Agency,Agency_butterflies,0,less than $500,Bachelor's degree
1286,1286,108,6,6.657534247,Agency,Agency_doors,-1,less than $500,Bachelor's degree
1287,1287,108,6,6.657534247,Agency,Agency_envelopes,0,less than $500,Bachelor's degree
1288,1288,108,6,6.657534247,Knowledge,Knowledge_pics,1,less than $500,Bachelor's degree
1289,1289,108,6,6.657534247,Knowledge,Knowledge_poems,0,less than $500,Bachelor's degree
1290,1290,108,6,6.657534247,Knowledge,Knowledge_trivia,6,less than $500,Bachelor's degree
1291,1291,108,6,6.657534247,Novelty,Novelty_animals,-2,less than $500,Bachelor's degree
1292,1292,108,6,6.657534247,Novelty,Novelty_objects,3,less than $500,Bachelor's degree
1293,1293,108,6,6.657534247,Novelty,Novelty_repetitions,0,less than $500,Bachelor's degree
1294,1294,108,6,6.657534247,Uncertainty reduction,Uncertainty_cards,1,less than $500,Bachelor's degree
1295,1295,108,6,6.657534247,Uncertainty reduction,Uncertainty_die,1,less than $500,Bachelor's degree
1296,1296,108,6,6.657534247,Uncertainty reduction,Uncertainty_pixels,0,less than $500,Bachelor's degree
1297,1297,109,9,9.698630137,Agency,Agency_butterflies,0,more than $5000,Associate degree
1298,1298,109,9,9.698630137,Agency,Agency_doors,0,more than $5000,Associate degree
1299,1299,109,9,9.698630137,Agency,Agency_envelopes,0,more than $5000,Associate degree
1300,1300,109,9,9.698630137,Knowledge,Knowledge_pics,0,more than $5000,Associate degree
1301,1301,109,9,9.698630137,Knowledge,Knowledge_poems,0,more than $5000,Associate degree
1302,1302,109,9,9.698630137,Knowledge,Knowledge_trivia,0,more than $5000,Associate degree
1303,1303,109,9,9.698630137,Novelty,Novelty_animals,0,more than $5000,Associate degree
1304,1304,109,9,9.698630137,Novelty,Novelty_objects,0,more than $5000,Associate degree
1305,1305,109,9,9.698630137,Novelty,Novelty_repetitions,0,more than $5000,Associate degree
1306,1306,109,9,9.698630137,Uncertainty reduction,Uncertainty_cards,0,more than $5000,Associate degree
1307,1307,109,9,9.698630137,Uncertainty reduction,Uncertainty_die,0,more than $5000,Associate degree
1308,1308,109,9,9.698630137,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,Associate degree
1309,1309,110,11,11.09589041,Agency,Agency_butterflies,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1310,1310,110,11,11.09589041,Agency,Agency_doors,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1311,1311,110,11,11.09589041,Agency,Agency_envelopes,-1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1312,1312,110,11,11.09589041,Knowledge,Knowledge_pics,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1313,1313,110,11,11.09589041,Knowledge,Knowledge_poems,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1314,1314,110,11,11.09589041,Knowledge,Knowledge_trivia,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1315,1315,110,11,11.09589041,Novelty,Novelty_animals,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1316,1316,110,11,11.09589041,Novelty,Novelty_objects,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1317,1317,110,11,11.09589041,Novelty,Novelty_repetitions,6,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1318,1318,110,11,11.09589041,Uncertainty reduction,Uncertainty_cards,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1319,1319,110,11,11.09589041,Uncertainty reduction,Uncertainty_die,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1320,1320,110,11,11.09589041,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1321,1321,111,4,4.191780822,Agency,Agency_butterflies,0,less than $500,Bachelor's degree
1322,1322,111,4,4.191780822,Agency,Agency_doors,0,less than $500,Bachelor's degree
1323,1323,111,4,4.191780822,Agency,Agency_envelopes,0,less than $500,Bachelor's degree
1324,1324,111,4,4.191780822,Knowledge,Knowledge_pics,0,less than $500,Bachelor's degree
1325,1325,111,4,4.191780822,Knowledge,Knowledge_poems,0,less than $500,Bachelor's degree
1326,1326,111,4,4.191780822,Knowledge,Knowledge_trivia,0,less than $500,Bachelor's degree
1327,1327,111,4,4.191780822,Novelty,Novelty_animals,0,less than $500,Bachelor's degree
1328,1328,111,4,4.191780822,Novelty,Novelty_objects,0,less than $500,Bachelor's degree
1329,1329,111,4,4.191780822,Novelty,Novelty_repetitions,0,less than $500,Bachelor's degree
1330,1330,111,4,4.191780822,Uncertainty reduction,Uncertainty_cards,0,less than $500,Bachelor's degree
1331,1331,111,4,4.191780822,Uncertainty reduction,Uncertainty_die,0,less than $500,Bachelor's degree
1332,1332,111,4,4.191780822,Uncertainty reduction,Uncertainty_pixels,0,less than $500,Bachelor's degree
1333,1333,112,8,8.712328767,Agency,Agency_butterflies,4,between $3000 and $5000,Bachelor's degree
1334,1334,112,8,8.712328767,Agency,Agency_doors,2,between $3000 and $5000,Bachelor's degree
1335,1335,112,8,8.712328767,Agency,Agency_envelopes,3,between $3000 and $5000,Bachelor's degree
1336,1336,112,8,8.712328767,Knowledge,Knowledge_pics,0,between $3000 and $5000,Bachelor's degree
1337,1337,112,8,8.712328767,Knowledge,Knowledge_poems,-2,between $3000 and $5000,Bachelor's degree
1338,1338,112,8,8.712328767,Knowledge,Knowledge_trivia,5,between $3000 and $5000,Bachelor's degree
1339,1339,112,8,8.712328767,Novelty,Novelty_animals,5,between $3000 and $5000,Bachelor's degree
1340,1340,112,8,8.712328767,Novelty,Novelty_objects,1,between $3000 and $5000,Bachelor's degree
1341,1341,112,8,8.712328767,Novelty,Novelty_repetitions,3,between $3000 and $5000,Bachelor's degree
1342,1342,112,8,8.712328767,Uncertainty reduction,Uncertainty_cards,3,between $3000 and $5000,Bachelor's degree
1343,1343,112,8,8.712328767,Uncertainty reduction,Uncertainty_die,4,between $3000 and $5000,Bachelor's degree
1344,1344,112,8,8.712328767,Uncertainty reduction,Uncertainty_pixels,0,between $3000 and $5000,Bachelor's degree
1345,1345,113,4,4.849315068,Agency,Agency_butterflies,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1346,1346,113,4,4.849315068,Agency,Agency_doors,-2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1347,1347,113,4,4.849315068,Agency,Agency_envelopes,5,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1348,1348,113,4,4.849315068,Knowledge,Knowledge_pics,6,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1349,1349,113,4,4.849315068,Knowledge,Knowledge_poems,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1350,1350,113,4,4.849315068,Knowledge,Knowledge_trivia,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1351,1351,113,4,4.849315068,Novelty,Novelty_animals,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1352,1352,113,4,4.849315068,Novelty,Novelty_objects,6,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1353,1353,113,4,4.849315068,Novelty,Novelty_repetitions,6,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1354,1354,113,4,4.849315068,Uncertainty reduction,Uncertainty_cards,1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1355,1355,113,4,4.849315068,Uncertainty reduction,Uncertainty_die,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1356,1356,113,4,4.849315068,Uncertainty reduction,Uncertainty_pixels,1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
1357,1357,114,12,12.4109589,Agency,Agency_butterflies,0,Prefer not to say,Master's degree
1358,1358,114,12,12.4109589,Agency,Agency_doors,0,Prefer not to say,Master's degree
1359,1359,114,12,12.4109589,Agency,Agency_envelopes,0,Prefer not to say,Master's degree
1360,1360,114,12,12.4109589,Knowledge,Knowledge_pics,0,Prefer not to say,Master's degree
1361,1361,114,12,12.4109589,Knowledge,Knowledge_poems,0,Prefer not to say,Master's degree
1362,1362,114,12,12.4109589,Knowledge,Knowledge_trivia,2,Prefer not to say,Master's degree
1363,1363,114,12,12.4109589,Novelty,Novelty_animals,0,Prefer not to say,Master's degree
1364,1364,114,12,12.4109589,Novelty,Novelty_objects,1,Prefer not to say,Master's degree
1365,1365,114,12,12.4109589,Novelty,Novelty_repetitions,0,Prefer not to say,Master's degree
1366,1366,114,12,12.4109589,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,Master's degree
1367,1367,114,12,12.4109589,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,Master's degree
1368,1368,114,12,12.4109589,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,Master's degree
1369,1369,115,5,5.753424658,Agency,Agency_butterflies,0,less than $500,Bachelor's degree
1370,1370,115,5,5.753424658,Agency,Agency_doors,0,less than $500,Bachelor's degree
1371,1371,115,5,5.753424658,Agency,Agency_envelopes,0,less than $500,Bachelor's degree
1372,1372,115,5,5.753424658,Knowledge,Knowledge_pics,0,less than $500,Bachelor's degree
1373,1373,115,5,5.753424658,Knowledge,Knowledge_poems,6,less than $500,Bachelor's degree
1374,1374,115,5,5.753424658,Knowledge,Knowledge_trivia,0,less than $500,Bachelor's degree
1375,1375,115,5,5.753424658,Novelty,Novelty_animals,0,less than $500,Bachelor's degree
1376,1376,115,5,5.753424658,Novelty,Novelty_objects,0,less than $500,Bachelor's degree
1377,1377,115,5,5.753424658,Novelty,Novelty_repetitions,4,less than $500,Bachelor's degree
1378,1378,115,5,5.753424658,Uncertainty reduction,Uncertainty_cards,0,less than $500,Bachelor's degree
1379,1379,115,5,5.753424658,Uncertainty reduction,Uncertainty_die,0,less than $500,Bachelor's degree
1380,1380,115,5,5.753424658,Uncertainty reduction,Uncertainty_pixels,0,less than $500,Bachelor's degree
1381,1381,116,12,12.32876712,Agency,Agency_butterflies,-1,more than $5000,Bachelor's degree
1382,1382,116,12,12.32876712,Agency,Agency_doors,0,more than $5000,Bachelor's degree
1383,1383,116,12,12.32876712,Agency,Agency_envelopes,0,more than $5000,Bachelor's degree
1384,1384,116,12,12.32876712,Knowledge,Knowledge_pics,0,more than $5000,Bachelor's degree
1385,1385,116,12,12.32876712,Knowledge,Knowledge_poems,0,more than $5000,Bachelor's degree
1386,1386,116,12,12.32876712,Knowledge,Knowledge_trivia,1,more than $5000,Bachelor's degree
1387,1387,116,12,12.32876712,Novelty,Novelty_animals,2,more than $5000,Bachelor's degree
1388,1388,116,12,12.32876712,Novelty,Novelty_objects,1,more than $5000,Bachelor's degree
1389,1389,116,12,12.32876712,Novelty,Novelty_repetitions,2,more than $5000,Bachelor's degree
1390,1390,116,12,12.32876712,Uncertainty reduction,Uncertainty_cards,3,more than $5000,Bachelor's degree
1391,1391,116,12,12.32876712,Uncertainty reduction,Uncertainty_die,1,more than $5000,Bachelor's degree
1392,1392,116,12,12.32876712,Uncertainty reduction,Uncertainty_pixels,-1,more than $5000,Bachelor's degree
1393,1393,117,7,7.397260274,Agency,Agency_butterflies,1,Prefer not to say,Master's degree
1394,1394,117,7,7.397260274,Agency,Agency_doors,1,Prefer not to say,Master's degree
1395,1395,117,7,7.397260274,Agency,Agency_envelopes,1,Prefer not to say,Master's degree
1396,1396,117,7,7.397260274,Knowledge,Knowledge_pics,0,Prefer not to say,Master's degree
1397,1397,117,7,7.397260274,Knowledge,Knowledge_poems,5,Prefer not to say,Master's degree
1398,1398,117,7,7.397260274,Knowledge,Knowledge_trivia,0,Prefer not to say,Master's degree
1399,1399,117,7,7.397260274,Novelty,Novelty_animals,-1,Prefer not to say,Master's degree
1400,1400,117,7,7.397260274,Novelty,Novelty_objects,0,Prefer not to say,Master's degree
1401,1401,117,7,7.397260274,Novelty,Novelty_repetitions,1,Prefer not to say,Master's degree
1402,1402,117,7,7.397260274,Uncertainty reduction,Uncertainty_cards,2,Prefer not to say,Master's degree
1403,1403,117,7,7.397260274,Uncertainty reduction,Uncertainty_die,1,Prefer not to say,Master's degree
1404,1404,117,7,7.397260274,Uncertainty reduction,Uncertainty_pixels,3,Prefer not to say,Master's degree
1405,1405,118,5,5.342465753,Agency,Agency_butterflies,0,more than $5000,Master's degree
1406,1406,118,5,5.342465753,Agency,Agency_doors,0,more than $5000,Master's degree
1407,1407,118,5,5.342465753,Agency,Agency_envelopes,0,more than $5000,Master's degree
1408,1408,118,5,5.342465753,Knowledge,Knowledge_pics,0,more than $5000,Master's degree
1409,1409,118,5,5.342465753,Knowledge,Knowledge_poems,0,more than $5000,Master's degree
1410,1410,118,5,5.342465753,Knowledge,Knowledge_trivia,0,more than $5000,Master's degree
1411,1411,118,5,5.342465753,Novelty,Novelty_animals,0,more than $5000,Master's degree
1412,1412,118,5,5.342465753,Novelty,Novelty_objects,0,more than $5000,Master's degree
1413,1413,118,5,5.342465753,Novelty,Novelty_repetitions,0,more than $5000,Master's degree
1414,1414,118,5,5.342465753,Uncertainty reduction,Uncertainty_cards,0,more than $5000,Master's degree
1415,1415,118,5,5.342465753,Uncertainty reduction,Uncertainty_die,0,more than $5000,Master's degree
1416,1416,118,5,5.342465753,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,Master's degree
1417,1417,119,7,7.479452055,Agency,Agency_butterflies,0,between $2000 and $3000,Bachelor's degree
1418,1418,119,7,7.479452055,Agency,Agency_doors,0,between $2000 and $3000,Bachelor's degree
1419,1419,119,7,7.479452055,Agency,Agency_envelopes,0,between $2000 and $3000,Bachelor's degree
1420,1420,119,7,7.479452055,Knowledge,Knowledge_pics,-1,between $2000 and $3000,Bachelor's degree
1421,1421,119,7,7.479452055,Knowledge,Knowledge_poems,2,between $2000 and $3000,Bachelor's degree
1422,1422,119,7,7.479452055,Knowledge,Knowledge_trivia,0,between $2000 and $3000,Bachelor's degree
1423,1423,119,7,7.479452055,Novelty,Novelty_animals,-3,between $2000 and $3000,Bachelor's degree
1424,1424,119,7,7.479452055,Novelty,Novelty_objects,2,between $2000 and $3000,Bachelor's degree
1425,1425,119,7,7.479452055,Novelty,Novelty_repetitions,0,between $2000 and $3000,Bachelor's degree
1426,1426,119,7,7.479452055,Uncertainty reduction,Uncertainty_cards,0,between $2000 and $3000,Bachelor's degree
1427,1427,119,7,7.479452055,Uncertainty reduction,Uncertainty_die,1,between $2000 and $3000,Bachelor's degree
1428,1428,119,7,7.479452055,Uncertainty reduction,Uncertainty_pixels,1,between $2000 and $3000,Bachelor's degree
1429,1429,120,5,5.835616438,Agency,Agency_butterflies,1,between $3000 and $5000,Associate degree
1430,1430,120,5,5.835616438,Agency,Agency_doors,0,between $3000 and $5000,Associate degree
1431,1431,120,5,5.835616438,Agency,Agency_envelopes,0,between $3000 and $5000,Associate degree
1432,1432,120,5,5.835616438,Knowledge,Knowledge_pics,-6,between $3000 and $5000,Associate degree
1433,1433,120,5,5.835616438,Knowledge,Knowledge_poems,0,between $3000 and $5000,Associate degree
1434,1434,120,5,5.835616438,Knowledge,Knowledge_trivia,0,between $3000 and $5000,Associate degree
1435,1435,120,5,5.835616438,Novelty,Novelty_animals,0,between $3000 and $5000,Associate degree
1436,1436,120,5,5.835616438,Novelty,Novelty_objects,0,between $3000 and $5000,Associate degree
1437,1437,120,5,5.835616438,Novelty,Novelty_repetitions,0,between $3000 and $5000,Associate degree
1438,1438,120,5,5.835616438,Uncertainty reduction,Uncertainty_cards,0,between $3000 and $5000,Associate degree
1439,1439,120,5,5.835616438,Uncertainty reduction,Uncertainty_die,0,between $3000 and $5000,Associate degree
1440,1440,120,5,5.835616438,Uncertainty reduction,Uncertainty_pixels,0,between $3000 and $5000,Associate degree
1441,1441,121,7,7.890410959,Agency,Agency_butterflies,0,less than $500,Bachelor's degree
1442,1442,121,7,7.890410959,Agency,Agency_doors,0,less than $500,Bachelor's degree
1443,1443,121,7,7.890410959,Agency,Agency_envelopes,0,less than $500,Bachelor's degree
1444,1444,121,7,7.890410959,Knowledge,Knowledge_pics,0,less than $500,Bachelor's degree
1445,1445,121,7,7.890410959,Knowledge,Knowledge_poems,0,less than $500,Bachelor's degree
1446,1446,121,7,7.890410959,Knowledge,Knowledge_trivia,0,less than $500,Bachelor's degree
